timestamp,device_id,device_type,cpu_usage,memory_usage,network_in_kb,network_out_kb,packet_rate,avg_response_time_ms,service_access_count,failed_auth_attempts,is_encrypted,geo_location_variation,label
2025-06-20 12:55:44.452400,smart_light_13,smart,39.93,18.67,455,1041,479,222.12,4,5,0,15.19,Normal
2025-06-20 12:55:45.452400,camera_10,camera,80.0,54.15,2032,395,861,221.76,14,8,0,14.87,Anomaly_Injection
2025-06-20 12:55:46.452400,smart_light_24,smart,66.6,31.76,1196,166,540,372.98,8,5,0,11.39,Normal
2025-06-20 12:55:47.452400,thermostat_14,thermostat,66.005,90.0,2308,357,1871,865.332,5,5,0,0.77,Anomaly_DoS
2025-06-20 12:55:48.452400,thermostat_30,thermostat,95.0,39.973,1906,910,2000,828.432,8,4,1,3.99,Anomaly_DoS
2025-06-20 12:55:49.452400,smart_light_12,smart,65.94,52.91,274,1194,91,251.17,13,10,1,15.270090646135914,Anomaly_Spoofing
2025-06-20 12:55:50.452400,thermostat_23,thermostat,44.21,62.07,722,877,244,117.18,7,5,1,2.45,Normal
2025-06-20 12:55:51.452400,thermostat_15,thermostat,24.08,80.57,387,491,635,231.37,6,8,1,2.89,Normal
2025-06-20 12:55:52.452400,sensor_27,sensor,63.79,21.74,1124,790,817,102.89,4,8,1,16.94,Normal
2025-06-20 12:55:53.452400,smart_light_2,smart,73.9,82.43,340,813,50,483.31,2,9,1,18.09,Normal
2025-06-20 12:55:54.452400,camera_7,camera,64.27,80.26,379,524,168,222.77,9,5,0,11.42,Normal
2025-06-20 12:55:55.452400,sensor_16,sensor,43.29,34.36,881,1087,409,130.83,6,10,1,7.31,Normal
2025-06-20 12:55:56.452400,thermostat_18,thermostat,89.55,43.08,657,1260,254,51.67,8,4,1,11.78,Normal
2025-06-20 12:55:57.452400,sensor_36,sensor,66.215,61.423,1288,1534,1146,377.982,8,10,1,1.44,Anomaly_DoS
2025-06-20 12:55:58.452400,thermostat_26,thermostat,62.2,43.67,508,1392,779,125.24,6,6,1,16.45,Normal
2025-06-20 12:55:59.452400,smart_light_13,smart,89.15,62.38,1039,923,50,300.83,8,10,1,7.91,Normal
2025-06-20 12:56:00.452400,camera_47,camera,56.96,79.49,345,427,114,260.12,13,11,1,17.85273566573711,Anomaly_Spoofing
2025-06-20 12:56:01.452400,smart_light_25,smart,15.59,29.77,1335,840,914,420.53,4,2,1,12.67,Normal
2025-06-20 12:56:02.452400,thermostat_2,thermostat,63.15,66.01,506,440,686,413.0,4,6,1,6.42,Normal
2025-06-20 12:56:03.452400,sensor_13,sensor,76.04,61.52,521,799,961,379.94,2,7,0,5.9,Normal
2025-06-20 12:56:04.452400,sensor_18,sensor,31.22,73.63,965,1410,95,44.96,7,5,0,5.33,Normal
2025-06-20 12:56:05.452400,sensor_5,sensor,64.33,64.26,463,1429,775,196.33,4,5,0,14.32,Normal
2025-06-20 12:56:06.452400,sensor_15,sensor,51.184,32.15,1693,147,993,157.87,19,13,0,4.49,Anomaly_Injection
2025-06-20 12:56:07.452400,thermostat_40,thermostat,80.0,14.54,2505,323,927,141.7,16,10,0,13.9,Anomaly_Injection
2025-06-20 12:56:08.452400,sensor_10,sensor,59.01,48.44,1184,711,336,364.92,9,0,0,12.03,Normal
2025-06-20 12:56:09.452400,smart_light_33,smart,32.38,67.21,1145,407,387,87.65,1,0,0,16.15,Normal
2025-06-20 12:56:10.452400,smart_light_4,smart,39.81,31.1,391,121,984,196.18,2,6,0,17.28,Normal
2025-06-20 12:56:11.452400,thermostat_17,thermostat,67.85,59.7,452,629,841,327.15,4,6,0,2.19,Normal
2025-06-20 12:56:12.452400,camera_22,camera,82.02,81.67,1081,1040,540,486.33,7,9,1,1.53,Normal
2025-06-20 12:56:13.452400,sensor_38,sensor,17.34,82.27,1415,841,218,300.08,7,8,1,0.17,Normal
2025-06-20 12:56:14.452400,sensor_3,sensor,75.83,44.86,700,657,693,120.54,6,0,0,0.88,Normal
2025-06-20 12:56:15.452400,sensor_7,sensor,74.91,71.16,474,167,749,245.7,9,6,1,7.07,Normal
2025-06-20 12:56:16.452400,sensor_11,sensor,77.32,11.9,1161,1020,528,457.0,9,10,0,18.59,Normal
2025-06-20 12:56:17.452400,sensor_21,sensor,57.82,48.95,410,251,559,91.28,2,8,0,7.13,Normal
2025-06-20 12:56:18.452400,sensor_23,sensor,24.94,47.63,998,1049,535,270.46,5,10,0,4.91,Normal
2025-06-20 12:56:19.452400,thermostat_26,thermostat,62.34,59.28,391,1053,858,305.46,2,5,1,6.55,Normal
2025-06-20 12:56:20.452400,sensor_44,sensor,17.42,32.65,422,836,426,366.89,12,5,1,18.445134557626098,Anomaly_Spoofing
2025-06-20 12:56:21.452400,camera_7,camera,28.88,50.93,680,73,213,162.43,7,0,0,14.61,Normal
2025-06-20 12:56:22.452400,sensor_7,sensor,65.84,71.38,1312,115,495,91.5,4,1,1,13.26,Normal
2025-06-20 12:56:23.452400,camera_5,camera,58.13,19.64,1138,1182,143,315.52,9,4,0,1.88,Normal
2025-06-20 12:56:24.452400,camera_30,camera,23.17,67.41,512,1433,626,251.94,4,1,1,4.78,Normal
2025-06-20 12:56:25.452400,thermostat_14,thermostat,62.0,54.4,543,1377,762,144.83,9,7,0,15.11,Normal
2025-06-20 12:56:26.452400,thermostat_7,thermostat,81.77,20.22,59,744,450,437.51,2,6,0,0.47,Normal
2025-06-20 12:56:27.452400,camera_29,camera,95.0,45.316,166,64,562,360.738,8,6,0,15.21,Anomaly_DoS
2025-06-20 12:56:28.452400,thermostat_41,thermostat,72.892,42.28,1240,929,726,102.57,16,10,0,15.46,Anomaly_Injection
2025-06-20 12:56:29.452400,thermostat_26,thermostat,12.73,47.67,982,100,356,331.19,8,2,0,19.54,Normal
2025-06-20 12:56:30.452400,camera_5,camera,19.73,57.43,1340,1078,634,122.92,8,2,0,11.25,Normal
2025-06-20 12:56:31.452400,thermostat_11,thermostat,48.365,90.0,2964,1216,1698,539.9820000000001,4,0,1,8.18,Anomaly_DoS
2025-06-20 12:56:32.452400,sensor_37,sensor,87.15,37.66,740,380,257,190.99,9,8,1,7.93,Normal
2025-06-20 12:56:33.452400,thermostat_32,thermostat,54.18,50.93,1141,1231,901,120.2,17,11,1,16.669473660099936,Anomaly_Spoofing
2025-06-20 12:56:34.452400,smart_light_8,smart,83.96,78.71,590,981,872,204.66,1,7,1,7.2,Normal
2025-06-20 12:56:35.452400,smart_light_36,smart,39.23,70.51,471,1342,550,301.35,8,2,1,2.69,Normal
2025-06-20 12:56:36.452400,thermostat_17,thermostat,11.44,14.25,55,1052,248,431.56,8,5,1,7.12,Normal
2025-06-20 12:56:37.452400,thermostat_5,thermostat,25.59,47.41,1225,1030,50,23.43,2,3,0,6.74,Normal
2025-06-20 12:56:38.452400,thermostat_44,thermostat,52.95,71.32,222,237,864,463.53,5,3,0,15.7,Normal
2025-06-20 12:56:39.452400,thermostat_17,thermostat,37.41,80.97,1358,1275,50,271.18,1,4,1,13.55,Normal
2025-06-20 12:56:40.452400,smart_light_9,smart,24.68,57.96,155,1137,727,22.21,8,0,1,3.28,Normal
2025-06-20 12:56:41.452400,thermostat_2,thermostat,18.74,47.52,889,163,308,215.74,9,7,1,5.03,Normal
2025-06-20 12:56:42.452400,smart_light_44,smart,30.84,59.45,1093,26,138,191.69,6,10,1,2.68,Normal
2025-06-20 12:56:43.452400,sensor_23,sensor,38.56,16.02,860,645,789,295.47,6,10,1,13.42,Normal
2025-06-20 12:56:44.452400,smart_light_49,smart,95.0,29.573,2498,2062,1264,132.912,6,8,1,7.27,Anomaly_DoS
2025-06-20 12:56:45.452400,sensor_7,sensor,15.86,74.07,1070,1209,797,191.69,5,1,0,4.67,Normal
2025-06-20 12:56:46.452400,sensor_49,sensor,70.39,49.3,978,541,680,342.18,7,7,1,3.11,Normal
2025-06-20 12:56:47.452400,smart_light_23,smart,59.89,75.96,150,1441,211,469.54,8,2,0,15.4,Normal
2025-06-20 12:56:48.452400,thermostat_13,thermostat,26.75,26.23,396,1217,191,298.8,7,4,1,9.21,Normal
2025-06-20 12:56:49.452400,smart_light_10,smart,77.26,52.16,896,1018,846,22.22,4,8,0,19.26,Normal
2025-06-20 12:56:50.452400,thermostat_12,thermostat,17.89,27.51,860,1288,101,21.93,7,9,1,11.95,Normal
2025-06-20 12:56:51.452400,sensor_26,sensor,48.016,81.82,1517,698,381,462.36,17,14,0,14.98,Anomaly_Injection
2025-06-20 12:56:52.452400,sensor_15,sensor,48.995,80.429,1740,435,888,190.386,8,2,1,13.14,Anomaly_DoS
2025-06-20 12:56:53.452400,camera_45,camera,45.71,51.7,522,648,621,121.51,2,3,1,18.89,Normal
2025-06-20 12:56:54.452400,sensor_32,sensor,28.95,47.14,1144,838,636,98.45,4,9,0,13.8,Normal
2025-06-20 12:56:55.452400,camera_36,camera,26.78,46.27,887,1186,220,489.48,9,6,1,0.25,Normal
2025-06-20 12:56:56.452400,sensor_16,sensor,39.44,15.09,482,914,610,66.4,7,1,0,16.93,Normal
2025-06-20 12:56:57.452400,smart_light_7,smart,60.49,33.25,13,976,679,360.2,1,4,1,10.33,Normal
2025-06-20 12:56:58.452400,thermostat_45,thermostat,43.07,67.55,1086,1426,898,287.84,9,3,1,3.0,Normal
2025-06-20 12:56:59.452400,thermostat_1,thermostat,10.57,18.09,700,1135,386,394.69,15,6,1,17.577999618693635,Anomaly_Spoofing
2025-06-20 12:57:00.452400,camera_8,camera,24.98,48.7,1071,433,838,394.07,2,0,0,4.36,Normal
2025-06-20 12:57:01.452400,sensor_48,sensor,28.99,75.89,288,936,69,285.2,2,9,1,11.51,Normal
2025-06-20 12:57:02.452400,smart_light_40,smart,39.42,55.43,597,1282,758,425.46,2,3,0,2.98,Normal
2025-06-20 12:57:03.452400,camera_48,camera,95.0,90.0,348,537,1644,438.06600000000003,6,7,1,11.84,Anomaly_DoS
2025-06-20 12:57:04.452400,thermostat_21,thermostat,61.588,62.93,2302,953,51,285.73,13,8,0,18.02,Anomaly_Injection
2025-06-20 12:57:05.452400,sensor_48,sensor,44.34,77.54,289,251,908,470.42,7,10,1,4.44,Normal
2025-06-20 12:57:06.452400,thermostat_26,thermostat,23.76,66.1,955,1309,280,161.77,7,8,1,5.36,Normal
2025-06-20 12:57:07.452400,camera_47,camera,46.99,49.01,1007,523,859,213.12,1,9,0,1.34,Normal
2025-06-20 12:57:08.452400,camera_1,camera,87.73,56.65,741,1305,718,107.07,1,0,1,19.64,Normal
2025-06-20 12:57:09.452400,smart_light_2,smart,60.34,45.78,1417,560,723,341.65,7,5,0,13.54,Normal
2025-06-20 12:57:10.452400,camera_13,camera,10.83,71.82,1385,679,562,175.86,8,9,0,14.73,Normal
2025-06-20 12:57:11.452400,camera_13,camera,69.08,65.12,335,177,314,296.18,4,7,0,4.98,Normal
2025-06-20 12:57:12.452400,smart_light_33,smart,11.78,19.08,166,1435,779,78.92,5,7,1,13.09,Normal
2025-06-20 12:57:13.452400,sensor_47,sensor,86.88,30.17,403,856,858,154.22,2,3,1,5.32,Normal
2025-06-20 12:57:14.452400,sensor_6,sensor,88.895,63.1,2586,2121,985,747.432,1,2,1,11.07,Anomaly_DoS
2025-06-20 12:57:15.452400,camera_25,camera,80.0,41.4,401,303,494,424.88,12,8,0,1.67,Anomaly_Injection
2025-06-20 12:57:16.452400,sensor_39,sensor,95.0,90.0,1738,159,1783,819.45,4,5,1,6.2,Anomaly_DoS
2025-06-20 12:57:17.452400,sensor_35,sensor,53.47,83.81,1257,1218,197,449.68,6,5,0,18.34,Normal
2025-06-20 12:57:18.452400,smart_light_25,smart,62.14,72.56,256,1062,260,101.07,6,9,1,12.05,Normal
2025-06-20 12:57:19.452400,sensor_31,sensor,49.25,16.68,374,360,317,321.47,4,10,1,19.37,Normal
2025-06-20 12:57:20.452400,smart_light_4,smart,11.27,26.19,864,1320,50,444.13,5,3,0,15.71,Normal
2025-06-20 12:57:21.452400,camera_17,camera,85.89,26.16,885,1326,845,270.06,9,0,1,14.17,Normal
2025-06-20 12:57:22.452400,smart_light_2,smart,51.93,14.34,736,638,308,472.59,9,2,0,6.75,Normal
2025-06-20 12:57:23.452400,thermostat_4,thermostat,87.28999999999999,90.0,2508,261,1187,826.1279999999999,6,8,0,10.86,Anomaly_DoS
2025-06-20 12:57:24.452400,smart_light_10,smart,67.44,59.61,1413,1369,400,35.37,3,9,0,4.06,Normal
2025-06-20 12:57:25.452400,camera_6,camera,20.52,76.6,1067,58,920,453.44,9,6,1,16.6,Normal
2025-06-20 12:57:26.452400,sensor_13,sensor,16.31,56.71,133,1072,201,469.19,9,0,0,11.89,Normal
2025-06-20 12:57:27.452400,thermostat_25,thermostat,70.21,74.36,765,872,180,493.04,14,10,1,16.064699411412104,Anomaly_Spoofing
2025-06-20 12:57:28.452400,camera_16,camera,54.27,42.75,12,352,106,174.99,3,5,0,15.23,Normal
2025-06-20 12:57:29.452400,camera_18,camera,50.38,71.27,957,987,876,426.65,1,2,1,11.57,Normal
2025-06-20 12:57:30.452400,thermostat_5,thermostat,43.05,54.97,1295,27,50,50.03,8,5,0,7.07,Normal
2025-06-20 12:57:31.452400,sensor_22,sensor,39.7,35.91,354,67,906,131.78,9,8,1,19.11,Normal
2025-06-20 12:57:32.452400,sensor_50,sensor,56.13,37.92,1496,47,929,215.8,12,9,1,16.510189315451882,Anomaly_Spoofing
2025-06-20 12:57:33.452400,sensor_3,sensor,95.0,90.0,2176,2095,2000,267.93,8,3,0,15.34,Anomaly_DoS
2025-06-20 12:57:34.452400,camera_42,camera,54.59,21.28,1411,479,580,29.3,4,2,0,12.34,Normal
2025-06-20 12:57:35.452400,thermostat_21,thermostat,40.48,45.78,296,531,724,485.46,5,7,0,13.72,Normal
2025-06-20 12:57:36.452400,camera_6,camera,88.1,68.11,32,1403,867,150.13,12,8,1,15.041543507747134,Anomaly_Spoofing
2025-06-20 12:57:37.452400,sensor_31,sensor,65.1,27.77,1073,904,312,287.25,5,1,0,10.2,Normal
2025-06-20 12:57:38.452400,thermostat_39,thermostat,51.39,10.03,410,651,131,379.6,8,1,0,16.36,Normal
2025-06-20 12:57:39.452400,smart_light_48,smart,46.77,61.8,124,307,51,483.41,6,2,1,3.5,Normal
2025-06-20 12:57:40.452400,camera_21,camera,66.6,46.68,657,1371,709,351.52,1,8,0,1.84,Normal
2025-06-20 12:57:41.452400,camera_36,camera,63.15,21.74,685,859,391,60.87,7,5,1,17.7,Normal
2025-06-20 12:57:42.452400,smart_light_49,smart,54.394999999999996,90.0,2370,1275,1376,598.95,5,10,0,16.89,Anomaly_DoS
2025-06-20 12:57:43.452400,sensor_8,sensor,47.93,51.03,64,278,904,78.35,9,9,0,12.72,Normal
2025-06-20 12:57:44.452400,smart_light_39,smart,83.61,71.07,1299,791,826,241.05,1,0,0,13.03,Normal
2025-06-20 12:57:45.452400,camera_23,camera,68.28,17.62,1225,122,444,254.2,1,3,1,1.32,Normal
2025-06-20 12:57:46.452400,camera_19,camera,46.05,33.34,1225,626,109,95.78,7,7,1,19.0,Normal
2025-06-20 12:57:47.452400,camera_48,camera,95.0,40.623000000000005,68,73,1302,455.81399999999996,1,8,1,1.14,Anomaly_DoS
2025-06-20 12:57:48.452400,smart_light_29,smart,89.98,82.37,198,254,900,263.57,9,1,0,10.41,Normal
2025-06-20 12:57:49.452400,camera_33,camera,56.18,26.51,1315,1239,340,313.94,4,10,1,9.28,Normal
2025-06-20 12:57:50.452400,thermostat_41,thermostat,78.28,41.16,1262,1440,419,441.22,3,0,1,0.06,Normal
2025-06-20 12:57:51.452400,sensor_49,sensor,16.76,65.28,159,1409,867,267.13,6,3,0,13.89,Normal
2025-06-20 12:57:52.452400,sensor_46,sensor,68.52,46.84,476,1366,51,190.92,6,4,1,17.82,Normal
2025-06-20 12:57:53.452400,sensor_1,sensor,43.91,90.0,1470,1548,876,650.052,2,3,0,15.51,Anomaly_DoS
2025-06-20 12:57:54.452400,thermostat_13,thermostat,69.95,81.01,348,1085,326,155.29,13,7,1,17.801598860784477,Anomaly_Spoofing
2025-06-20 12:57:55.452400,smart_light_12,smart,29.86,67.63,1052,172,562,178.88,9,3,0,8.5,Normal
2025-06-20 12:57:56.452400,sensor_23,sensor,13.25,34.88,475,18,490,454.78,8,9,0,13.69,Normal
2025-06-20 12:57:57.452400,smart_light_17,smart,37.48,27.4,520,193,103,295.78,8,6,0,1.99,Normal
2025-06-20 12:57:58.452400,sensor_16,sensor,54.172000000000004,19.21,849,872,50,330.66,19,10,0,8.53,Anomaly_Injection
2025-06-20 12:57:59.452400,sensor_49,sensor,47.92,40.11,959,1460,270,312.69,4,5,0,19.99,Normal
2025-06-20 12:58:00.452400,thermostat_49,thermostat,86.08,17.01,1460,1110,992,390.06,2,0,1,15.01,Normal
2025-06-20 12:58:01.452400,thermostat_14,thermostat,68.13,22.51,1132,1015,994,316.99,4,10,1,19.08,Normal
2025-06-20 12:58:02.452400,sensor_39,sensor,60.23,36.15,41,1137,123,463.36,9,6,0,4.73,Normal
2025-06-20 12:58:03.452400,thermostat_45,thermostat,19.02,54.65,328,817,417,400.17,9,2,0,9.14,Normal
2025-06-20 12:58:04.452400,smart_light_34,smart,64.8,35.64,1295,65,496,104.85,2,5,0,10.66,Normal
2025-06-20 12:58:05.452400,sensor_48,sensor,34.62,44.43,465,688,289,405.7,6,1,0,3.23,Normal
2025-06-20 12:58:06.452400,smart_light_28,smart,10.68,11.31,638,478,265,319.0,8,1,0,1.27,Normal
2025-06-20 12:58:07.452400,sensor_49,sensor,18.8,37.66,667,598,640,61.86,5,1,1,16.23,Normal
2025-06-20 12:58:08.452400,sensor_24,sensor,84.28,52.03,216,1093,797,114.22,7,4,1,18.61,Normal
2025-06-20 12:58:09.452400,thermostat_23,thermostat,67.51,41.17,669,128,528,405.29,9,8,0,7.99,Normal
2025-06-20 12:58:10.452400,smart_light_39,smart,44.83,14.11,1164,1077,405,360.45,6,10,0,15.38,Normal
2025-06-20 12:58:11.452400,smart_light_28,smart,35.13,58.81,942,144,284,432.9,2,10,0,7.59,Normal
2025-06-20 12:58:12.452400,sensor_28,sensor,28.02,20.51,213,528,804,483.83,6,3,0,12.7,Normal
2025-06-20 12:58:13.452400,smart_light_16,smart,95.0,90.0,2546,1990,1432,496.56600000000003,4,10,0,9.23,Anomaly_DoS
2025-06-20 12:58:14.452400,thermostat_32,thermostat,37.64,42.02,1350,1458,364,125.88,1,4,1,16.74,Normal
2025-06-20 12:58:15.452400,camera_4,camera,79.65,43.79,818,1112,378,116.72,2,7,1,4.7,Normal
2025-06-20 12:58:16.452400,thermostat_22,thermostat,61.63,36.08,1302,140,419,143.34,8,0,0,16.12,Normal
2025-06-20 12:58:17.452400,camera_19,camera,88.74,18.95,1175,197,159,38.81,5,10,0,2.52,Normal
2025-06-20 12:58:18.452400,camera_16,camera,37.87,30.71,1464,990,413,441.66,1,1,0,6.69,Normal
2025-06-20 12:58:19.452400,sensor_44,sensor,95.0,33.251999999999995,454,2014,629,832.3199999999999,1,6,1,17.76,Anomaly_DoS
2025-06-20 12:58:20.452400,camera_11,camera,46.3,52.99,429,417,494,190.79,1,7,1,7.07,Normal
2025-06-20 12:58:21.452400,camera_26,camera,30.38,73.72,1259,220,731,236.4,8,9,1,5.48,Normal
2025-06-20 12:58:22.452400,thermostat_2,thermostat,17.05,70.04,1303,1262,332,34.82,2,7,1,18.39,Normal
2025-06-20 12:58:23.452400,sensor_37,sensor,39.13,76.02,1471,599,777,101.17,4,9,1,14.1,Normal
2025-06-20 12:58:24.452400,smart_light_29,smart,26.57,33.98,850,1039,360,200.87,1,2,1,19.68,Normal
2025-06-20 12:58:25.452400,camera_26,camera,95.0,79.70100000000001,648,1105,1110,259.398,5,3,1,4.07,Anomaly_DoS
2025-06-20 12:58:26.452400,sensor_9,sensor,95.0,90.0,26,1257,1619,819.81,4,4,1,18.14,Anomaly_DoS
2025-06-20 12:58:27.452400,smart_light_10,smart,76.04,49.39,392,982,264,187.45,5,3,1,9.96,Normal
2025-06-20 12:58:28.452400,smart_light_36,smart,25.13,62.04,1487,373,556,238.26,3,4,1,8.4,Normal
2025-06-20 12:58:29.452400,thermostat_15,thermostat,68.62,41.11,765,721,557,159.77,5,8,1,2.7,Normal
2025-06-20 12:58:30.452400,sensor_6,sensor,69.31,18.32,1179,1240,50,418.8,6,6,1,1.94,Normal
2025-06-20 12:58:31.452400,camera_12,camera,89.83,56.16,607,1328,50,364.32,2,6,1,11.05,Normal
2025-06-20 12:58:32.452400,camera_39,camera,17.68,60.94,702,19,76,357.46,4,7,1,13.44,Normal
2025-06-20 12:58:33.452400,thermostat_7,thermostat,81.785,63.269000000000005,2566,1924,1956,747.09,2,10,1,1.33,Anomaly_DoS
2025-06-20 12:58:34.452400,thermostat_38,thermostat,14.67,83.52,756,181,546,360.94,1,7,1,6.93,Normal
2025-06-20 12:58:35.452400,sensor_24,sensor,25.03,83.16,484,1038,918,434.33,4,7,1,6.22,Normal
2025-06-20 12:58:36.452400,sensor_33,sensor,80.0,25.39,1940,877,849,24.28,15,9,0,7.15,Anomaly_Injection
2025-06-20 12:58:37.452400,smart_light_23,smart,88.31,50.81,646,374,846,173.3,8,5,0,17.83,Normal
2025-06-20 12:58:38.452400,camera_44,camera,41.975,77.725,1272,892,973,495.63000000000005,2,9,1,17.43,Anomaly_DoS
2025-06-20 12:58:39.452400,sensor_10,sensor,54.64,36.03,372,928,787,231.61,9,4,1,10.71,Normal
2025-06-20 12:58:40.452400,thermostat_1,thermostat,88.31,82.2,903,876,110,466.05,8,0,1,10.01,Normal
2025-06-20 12:58:41.452400,thermostat_11,thermostat,34.51,72.89,444,817,202,406.17,7,0,0,5.84,Normal
2025-06-20 12:58:42.452400,smart_light_27,smart,19.39,23.28,928,233,323,422.82,1,8,1,11.62,Normal
2025-06-20 12:58:43.452400,thermostat_44,thermostat,82.985,39.726,1538,1168,985,83.78999999999999,2,4,0,8.09,Anomaly_DoS
2025-06-20 12:58:44.452400,thermostat_6,thermostat,68.27,43.652,1470,903,1498,520.218,2,0,0,13.75,Anomaly_DoS
2025-06-20 12:58:45.452400,camera_37,camera,47.23,18.51,37,943,620,413.83,7,6,1,17.55,Normal
2025-06-20 12:58:46.452400,smart_light_50,smart,33.39,40.99,102,622,223,406.55,6,2,0,15.63,Normal
2025-06-20 12:58:47.452400,sensor_12,sensor,57.4,54.85,360,1008,148,152.4,2,8,0,18.99,Normal
2025-06-20 12:58:48.452400,thermostat_36,thermostat,81.85,75.61,1440,922,895,160.09,4,5,0,9.34,Normal
2025-06-20 12:58:49.452400,smart_light_36,smart,17.15,71.85,187,1201,922,292.56,2,7,1,8.73,Normal
2025-06-20 12:58:50.452400,camera_1,camera,51.665,39.609,2272,892,309,77.868,8,8,1,12.39,Anomaly_DoS
2025-06-20 12:58:51.452400,smart_light_26,smart,77.56,30.53,478,929,666,32.73,9,6,1,15.98,Normal
2025-06-20 12:58:52.452400,smart_light_44,smart,20.55,10.77,1156,1355,325,173.99,5,7,0,13.49,Normal
2025-06-20 12:58:53.452400,sensor_22,sensor,95.0,90.0,358,1176,1214,856.674,9,7,1,15.01,Anomaly_DoS
2025-06-20 12:58:54.452400,thermostat_43,thermostat,80.15,65.92,1407,331,619,459.71,11,8,1,15.172295432380254,Anomaly_Spoofing
2025-06-20 12:58:55.452400,camera_16,camera,30.65,60.9,685,107,243,206.83,10,8,0,17.108988012012446,Anomaly_Spoofing
2025-06-20 12:58:56.452400,thermostat_30,thermostat,32.37,67.18,542,915,765,375.6,2,2,1,16.51,Normal
2025-06-20 12:58:57.452400,thermostat_3,thermostat,83.84,27.51,500,1407,983,237.68,1,9,1,18.66,Normal
2025-06-20 12:58:58.452400,camera_33,camera,12.03,34.77,143,772,50,128.2,5,10,0,1.48,Normal
2025-06-20 12:58:59.452400,camera_7,camera,48.43,29.88,407,1406,691,466.15,6,9,1,18.14,Normal
2025-06-20 12:59:00.452400,thermostat_41,thermostat,76.99,84.84,759,1047,164,470.96,4,4,1,18.33,Normal
2025-06-20 12:59:01.452400,camera_11,camera,18.06,48.64,12,629,87,235.61,6,1,0,17.05,Normal
2025-06-20 12:59:02.452400,thermostat_34,thermostat,33.63,52.51,109,1371,454,141.24,5,4,1,9.63,Normal
2025-06-20 12:59:03.452400,thermostat_41,thermostat,69.46,83.09,287,91,657,444.6,6,10,1,1.6,Normal
2025-06-20 12:59:04.452400,camera_7,camera,43.74,59.1,498,1268,228,194.96,9,8,1,11.47,Normal
2025-06-20 12:59:05.452400,sensor_19,sensor,10.5,28.3,1132,87,993,450.99,3,9,1,17.91,Normal
2025-06-20 12:59:06.452400,thermostat_4,thermostat,65.96,41.9,302,308,596,219.71,6,5,1,6.61,Normal
2025-06-20 12:59:07.452400,smart_light_42,smart,62.615,90.0,2760,1590,597,115.75800000000001,5,2,1,11.01,Anomaly_DoS
2025-06-20 12:59:08.452400,camera_40,camera,61.14,77.96,973,1375,122,360.44,9,5,0,9.26,Normal
2025-06-20 12:59:09.452400,smart_light_42,smart,87.4,51.44,1415,1125,460,36.46,6,2,1,5.09,Normal
2025-06-20 12:59:10.452400,sensor_7,sensor,33.09,11.48,840,441,982,379.52,4,3,0,5.89,Normal
2025-06-20 12:59:11.452400,smart_light_2,smart,67.2,29.07,677,248,257,67.22,4,0,0,18.54,Normal
2025-06-20 12:59:12.452400,smart_light_48,smart,18.07,42.8,454,550,772,228.82,6,5,1,19.44,Normal
2025-06-20 12:59:13.452400,smart_light_30,smart,59.32,35.3,602,1046,695,196.69,7,5,1,11.01,Normal
2025-06-20 12:59:14.452400,smart_light_37,smart,88.43,78.11,1237,61,383,295.18,5,9,1,15.27,Normal
2025-06-20 12:59:15.452400,camera_3,camera,82.73,69.04,338,733,396,387.78,9,3,0,5.74,Normal
2025-06-20 12:59:16.452400,smart_light_42,smart,49.11,64.89,84,1444,800,280.53,8,9,1,16.73,Normal
2025-06-20 12:59:17.452400,camera_15,camera,49.51,43.01,1635,1290,128,455.76,17,9,1,18.628888880150782,Anomaly_Spoofing
2025-06-20 12:59:18.452400,camera_14,camera,66.74,30.98,463,1062,179,432.04,3,6,0,7.02,Normal
2025-06-20 12:59:19.452400,sensor_4,sensor,31.33,28.4,1468,387,580,377.78,1,7,1,17.63,Normal
2025-06-20 12:59:20.452400,camera_16,camera,22.23,54.1,1254,948,734,466.99,13,11,1,18.186504115251687,Anomaly_Spoofing
2025-06-20 12:59:21.452400,smart_light_25,smart,39.59,34.11,1331,1281,299,93.13,8,1,1,12.17,Normal
2025-06-20 12:59:22.452400,thermostat_18,thermostat,35.05,55.8,108,293,548,278.8,3,0,1,19.64,Normal
2025-06-20 12:59:23.452400,sensor_40,sensor,42.99,63.14,395,642,832,427.33,2,8,1,7.09,Normal
2025-06-20 12:59:24.452400,sensor_11,sensor,59.375,90.0,2266,1273,1471,825.822,3,8,0,0.27,Anomaly_DoS
